"STATION","DATE","TAVG"
"USW00024234","2005-09-12",
"USW00024234","2005-09-13",
"USW00024234","2005-09-14",
"USW00024234","2005-09-15",
"USW00024234","2005-09-16",
"USW00024234","2005-09-17",
"USW00024234","2005-09-18",
"USW00024234","2005-09-19",
"USW00024234","2005-09-20",
"USW00024234","2005-09-21",
"USW00024234","2005-09-22",
"USW00024234","2005-09-23",
"USW00024234","2005-09-24",
"USW00024234","2005-09-25",
"USW00024234","2005-09-26",
"USW00024234","2005-09-27",
"USW00024234","2005-09-28",
"USW00024234","2005-09-29",
"USW00024234","2005-09-30",
"USW00024234","2005-10-01",
"USW00024234","2005-10-02",
"USW00024234","2005-10-03",
"USW00024234","2005-10-04",
"USW00024234","2005-10-05",
"USW00024234","2005-10-06",
"USW00024234","2005-10-07",
"USW00024234","2005-10-08",
"USW00024234","2005-10-09",
"USW00024234","2005-10-10",
"USW00024234","2005-10-11",
"USW00024234","2005-10-12",
"USW00024234","2005-10-13",
"USW00024234","2005-10-14",
"USW00024234","2005-10-15",
"USW00024234","2005-10-16",
"USW00024234","2005-10-17",
"USW00024234","2005-10-18",
"USW00024234","2005-10-19",
"USW00024234","2005-10-20",
"USW00024234","2005-10-21",
"USW00024234","2005-10-22",
"USW00024234","2005-10-23",
"USW00024234","2005-10-24",
"USW00024234","2005-10-25",
"USW00024234","2005-10-26",
"USW00024234","2005-10-27",
"USW00024234","2005-10-28",
"USW00024234","2005-10-29",
"USW00024234","2005-10-30",
"USW00024234","2005-10-31",
"USW00024234","2005-11-01",
"USW00024234","2005-11-02",
"USW00024234","2005-11-03",
"USW00024234","2005-11-04",
"USW00024234","2005-11-05",
"USW00024234","2005-11-06",
"USW00024234","2005-11-07",
"USW00024234","2005-11-08",
"USW00024234","2005-11-09",
"USW00024234","2005-11-10",
"USW00024234","2005-11-11",
"USW00024234","2005-11-12",
"USW00024234","2005-11-13",
"USW00024234","2005-11-14",
"USW00024234","2005-11-15",
"USW00024234","2005-11-16",
"USW00024234","2005-11-17",
"USW00024234","2005-11-18",
"USW00024234","2005-11-19",
"USW00024234","2005-11-20",
"USW00024234","2005-11-21",
"USW00024234","2005-11-22",
"USW00024234","2005-11-23",
"USW00024234","2005-11-24",
"USW00024234","2005-11-25",
"USW00024234","2005-11-26",
"USW00024234","2005-11-27",
"USW00024234","2005-11-28",
"USW00024234","2005-11-29",
"USW00024234","2005-11-30",
"USW00024234","2005-12-01",
"USW00024234","2005-12-02",
"USW00024234","2005-12-03",
"USW00024234","2005-12-04",
"USW00024234","2005-12-05",
"USW00024234","2005-12-06",
"USW00024234","2005-12-07",
"USW00024234","2005-12-08",
"USW00024234","2005-12-09",
"USW00024234","2005-12-10",
"USW00024234","2005-12-11",
"USW00024234","2005-12-12",
"USW00024234","2005-12-13",
"USW00024234","2005-12-14",
"USW00024234","2005-12-15",
"USW00024234","2005-12-16",
"USW00024234","2005-12-17",
"USW00024234","2005-12-18",
"USW00024234","2005-12-19",
"USW00024234","2005-12-20",
"USW00024234","2005-12-21",
"USW00024234","2005-12-22",
"USW00024234","2005-12-23",
"USW00024234","2005-12-24",
"USW00024234","2005-12-25",
"USW00024234","2005-12-26",
"USW00024234","2005-12-27",
"USW00024234","2005-12-28",
"USW00024234","2005-12-29",
"USW00024234","2005-12-30",
"USW00024234","2005-12-31",
"USW00024234","2006-01-01",
"USW00024234","2006-01-02",
"USW00024234","2006-01-03",
"USW00024234","2006-01-04",
"USW00024234","2006-01-05",
"USW00024234","2006-01-06",
"USW00024234","2006-01-07",
"USW00024234","2006-01-08",
"USW00024234","2006-01-09",
"USW00024234","2006-01-10",
"USW00024234","2006-01-11",
"USW00024234","2006-01-12",
"USW00024234","2006-01-13",
"USW00024234","2006-01-14",
"USW00024234","2006-01-15",
"USW00024234","2006-01-16",
"USW00024234","2006-01-17",
"USW00024234","2006-01-18",
"USW00024234","2006-01-19",
"USW00024234","2006-01-20",
"USW00024234","2006-01-21",
"USW00024234","2006-01-22",
"USW00024234","2006-01-23",
"USW00024234","2006-01-24",
"USW00024234","2006-01-25",
"USW00024234","2006-01-26",
"USW00024234","2006-01-27",
"USW00024234","2006-01-28",
"USW00024234","2006-01-29",
"USW00024234","2006-01-30",
"USW00024234","2006-01-31",
"USW00024234","2006-02-01",
"USW00024234","2006-02-02",
"USW00024234","2006-02-03",
"USW00024234","2006-02-04",
"USW00024234","2006-02-05",
"USW00024234","2006-02-06",
"USW00024234","2006-02-07",
"USW00024234","2006-02-08",
"USW00024234","2006-02-09",
"USW00024234","2006-02-10",
"USW00024234","2006-02-11",
"USW00024234","2006-02-12",
"USW00024234","2006-02-13",
"USW00024234","2006-02-14",
"USW00024234","2006-02-15",
"USW00024234","2006-02-16",
"USW00024234","2006-02-17",
"USW00024234","2006-02-18",
"USW00024234","2006-02-19",
"USW00024234","2006-02-20",
"USW00024234","2006-02-21",
"USW00024234","2006-02-22",
"USW00024234","2006-02-23",
"USW00024234","2006-02-24",
"USW00024234","2006-02-25",
"USW00024234","2006-02-26",
"USW00024234","2006-02-27",
"USW00024234","2006-02-28",
"USW00024234","2006-03-01",
"USW00024234","2006-03-02",
"USW00024234","2006-03-03",
"USW00024234","2006-03-04",
"USW00024234","2006-03-05",
"USW00024234","2006-03-06",
"USW00024234","2006-03-07",
"USW00024234","2006-03-08",
"USW00024234","2006-03-09",
"USW00024234","2006-03-10",
"USW00024234","2006-03-11",
"USW00024234","2006-03-12",
"USW00024234","2006-03-13",
"USW00024234","2006-03-14",
"USW00024234","2006-03-15",
"USW00024234","2006-03-16",
"USW00024234","2006-03-17",
"USW00024234","2006-03-18",
"USW00024234","2006-03-19",
"USW00024234","2006-03-20",
"USW00024234","2006-03-21",
"USW00024234","2006-03-22",
"USW00024234","2006-03-23",
"USW00024234","2006-03-24",
"USW00024234","2006-03-25",
"USW00024234","2006-03-26",
"USW00024234","2006-03-27",
"USW00024234","2006-03-28",
"USW00024234","2006-03-29",
"USW00024234","2006-03-30",
"USW00024234","2006-03-31",
"USW00024234","2006-04-01",
"USW00024234","2006-04-02",
"USW00024234","2006-04-03",
"USW00024234","2006-04-04",
"USW00024234","2006-04-05",
"USW00024234","2006-04-06",
"USW00024234","2006-04-07",
"USW00024234","2006-04-08",
"USW00024234","2006-04-09",
"USW00024234","2006-04-10",
"USW00024234","2006-04-11",
"USW00024234","2006-04-12",
"USW00024234","2006-04-13",
"USW00024234","2006-04-14",
"USW00024234","2006-04-15",
"USW00024234","2006-04-16",
"USW00024234","2006-04-17",
"USW00024234","2006-04-18",
"USW00024234","2006-04-19",
"USW00024234","2006-04-20",
"USW00024234","2006-04-21",
"USW00024234","2006-04-22",
"USW00024234","2006-04-23",
"USW00024234","2006-04-24",
"USW00024234","2006-04-25",
"USW00024234","2006-04-26",
"USW00024234","2006-04-27",
"USW00024234","2006-04-28",
"USW00024234","2006-04-29",
"USW00024234","2006-04-30",
"USW00024234","2006-05-01",
"USW00024234","2006-05-02",
"USW00024234","2006-05-03",
"USW00024234","2006-05-04",
"USW00024234","2006-05-05",
"USW00024234","2006-05-06",
"USW00024234","2006-05-07",
"USW00024234","2006-05-08",
"USW00024234","2006-05-09",
"USW00024234","2006-05-10",
"USW00024234","2006-05-11",
"USW00024234","2006-05-12",
"USW00024234","2006-05-13",
"USW00024234","2006-05-14",
"USW00024234","2006-05-15",
"USW00024234","2006-05-16",
"USW00024234","2006-05-17",
"USW00024234","2006-05-18",
"USW00024234","2006-05-19",
"USW00024234","2006-05-20",
"USW00024234","2006-05-21",
"USW00024234","2006-05-22",
"USW00024234","2006-05-23",
"USW00024234","2006-05-24",
"USW00024234","2006-05-25",
"USW00024234","2006-05-26",
"USW00024234","2006-05-27",
"USW00024234","2006-05-28",
"USW00024234","2006-05-29",
"USW00024234","2006-05-30",
"USW00024234","2006-05-31",
"USW00024234","2006-06-01",
"USW00024234","2006-06-02",
"USW00024234","2006-06-03",
"USW00024234","2006-06-04",
"USW00024234","2006-06-05",
"USW00024234","2006-06-06",
"USW00024234","2006-06-07",
"USW00024234","2006-06-08",
"USW00024234","2006-06-09",
"USW00024234","2006-06-10",
"USW00024234","2006-06-11",
"USW00024234","2006-06-12",
"USW00024234","2006-06-13",
"USW00024234","2006-06-14",
"USW00024234","2006-06-15",
"USW00024234","2006-06-16",
"USW00024234","2006-06-17",
"USW00024234","2006-06-18",
"USW00024234","2006-06-19",
"USW00024234","2006-06-20",
"USW00024234","2006-06-21",
"USW00024234","2006-06-22",
"USW00024234","2006-06-23",
"USW00024234","2006-06-24",
"USW00024234","2006-06-25",
"USW00024234","2006-06-26",
"USW00024234","2006-06-27",
"USW00024234","2006-06-28",
"USW00024234","2006-06-29",
"USW00024234","2006-06-30",
"USW00024234","2006-07-01",
"USW00024234","2006-07-02",
"USW00024234","2006-07-03",
"USW00024234","2006-07-04",
"USW00024234","2006-07-05",
"USW00024234","2006-07-06",
"USW00024234","2006-07-07",
"USW00024234","2006-07-08",
"USW00024234","2006-07-09",
"USW00024234","2006-07-10",
"USW00024234","2006-07-11",
"USW00024234","2006-07-12",
"USW00024234","2006-07-13",
"USW00024234","2006-07-14",
"USW00024234","2006-07-15",
"USW00024234","2006-07-16",
"USW00024234","2006-07-17",
"USW00024234","2006-07-18",
"USW00024234","2006-07-19",
"USW00024234","2006-07-20",
"USW00024234","2006-07-21",
"USW00024234","2006-07-22",
"USW00024234","2006-07-23",
"USW00024234","2006-07-24",
"USW00024234","2006-07-25",
"USW00024234","2006-07-26",
"USW00024234","2006-07-27",
"USW00024234","2006-07-28",
"USW00024234","2006-07-29",
"USW00024234","2006-07-30",
"USW00024234","2006-07-31",
"USW00024234","2006-08-01",
"USW00024234","2006-08-02",
"USW00024234","2006-08-03",
"USW00024234","2006-08-04",
"USW00024234","2006-08-05",
"USW00024234","2006-08-06",
"USW00024234","2006-08-07",
"USW00024234","2006-08-08",
"USW00024234","2006-08-09",
"USW00024234","2006-08-10",
"USW00024234","2006-08-11",
"USW00024234","2006-08-12",
"USW00024234","2006-08-13",
"USW00024234","2006-08-14",
"USW00024234","2006-08-15",
"USW00024234","2006-08-16",
"USW00024234","2006-08-17",
"USW00024234","2006-08-18",
"USW00024234","2006-08-19",
"USW00024234","2006-08-20",
"USW00024234","2006-08-21",
"USW00024234","2006-08-22",
"USW00024234","2006-08-23",
"USW00024234","2006-08-24",
"USW00024234","2006-08-25",
"USW00024234","2006-08-26",
"USW00024234","2006-08-27",
"USW00024234","2006-08-28",
"USW00024234","2006-08-29",
"USW00024234","2006-08-30",
"USW00024234","2006-08-31",
"USW00024234","2006-09-01",
"USW00024234","2006-09-02",
"USW00024234","2006-09-03",
"USW00024234","2006-09-04",
"USW00024234","2006-09-05",
"USW00024234","2006-09-06",
"USW00024234","2006-09-07",
"USW00024234","2006-09-08",
"USW00024234","2006-09-09",
"USW00024234","2006-09-10",
"USW00024234","2006-09-11",
"USW00024234","2006-09-12",
"USW00024234","2006-09-13",
"USW00024234","2006-09-14",
"USW00024234","2006-09-15",
"USW00024234","2006-09-16",
"USW00024234","2006-09-17",
"USW00024234","2006-09-18",
"USW00024234","2006-09-19",
"USW00024234","2006-09-20",
"USW00024234","2006-09-21",
"USW00024234","2006-09-22",
"USW00024234","2006-09-23",
"USW00024234","2006-09-24",
"USW00024234","2006-09-25",
"USW00024234","2006-09-26",
"USW00024234","2006-09-27",
"USW00024234","2006-09-28",
"USW00024234","2006-09-29",
"USW00024234","2006-09-30",
"USW00024234","2006-10-01",
"USW00024234","2006-10-02",
"USW00024234","2006-10-03",
"USW00024234","2006-10-04",
"USW00024234","2006-10-05",
"USW00024234","2006-10-06",
"USW00024234","2006-10-07",
"USW00024234","2006-10-08",
"USW00024234","2006-10-09",
"USW00024234","2006-10-10",
"USW00024234","2006-10-11",
"USW00024234","2006-10-12",
"USW00024234","2006-10-13",
"USW00024234","2006-10-14",
"USW00024234","2006-10-15",
"USW00024234","2006-10-16",
"USW00024234","2006-10-17",
"USW00024234","2006-10-18",
"USW00024234","2006-10-19",
"USW00024234","2006-10-20",
"USW00024234","2006-10-21",
"USW00024234","2006-10-22",
"USW00024234","2006-10-23",
"USW00024234","2006-10-24",
"USW00024234","2006-10-25",
"USW00024234","2006-10-26",
"USW00024234","2006-10-27",
"USW00024234","2006-10-28",
"USW00024234","2006-10-29",
"USW00024234","2006-10-30",
"USW00024234","2006-10-31",
"USW00024234","2006-11-01",
"USW00024234","2006-11-02",
"USW00024234","2006-11-03",
"USW00024234","2006-11-04",
"USW00024234","2006-11-05",
"USW00024234","2006-11-06",
"USW00024234","2006-11-07",
"USW00024234","2006-11-08",
"USW00024234","2006-11-09",
"USW00024234","2006-11-10",
"USW00024234","2006-11-11",
"USW00024234","2006-11-12",
"USW00024234","2006-11-13",
"USW00024234","2006-11-14",
"USW00024234","2006-11-15",
"USW00024234","2006-11-16",
"USW00024234","2006-11-17",
"USW00024234","2006-11-18",
"USW00024234","2006-11-19",
"USW00024234","2006-11-20",
"USW00024234","2006-11-21",
"USW00024234","2006-11-22",
"USW00024234","2006-11-23",
"USW00024234","2006-11-24",
"USW00024234","2006-11-25",
"USW00024234","2006-11-26",
"USW00024234","2006-11-27",
"USW00024234","2006-11-28",
"USW00024234","2006-11-29",
"USW00024234","2006-11-30",
"USW00024234","2006-12-01",
"USW00024234","2006-12-02",
"USW00024234","2006-12-03",
"USW00024234","2006-12-04",
"USW00024234","2006-12-05",
"USW00024234","2006-12-06",
"USW00024234","2006-12-07",
"USW00024234","2006-12-08",
"USW00024234","2006-12-09",
"USW00024234","2006-12-10",
"USW00024234","2006-12-11",
"USW00024234","2006-12-12",
"USW00024234","2006-12-13",
"USW00024234","2006-12-14",
"USW00024234","2006-12-15",
"USW00024234","2006-12-16",
"USW00024234","2006-12-17",
"USW00024234","2006-12-18",
"USW00024234","2006-12-19",
"USW00024234","2006-12-20",
"USW00024234","2006-12-21",
"USW00024234","2006-12-22",
"USW00024234","2006-12-23",
"USW00024234","2006-12-24",
"USW00024234","2006-12-25",
"USW00024234","2006-12-26",
"USW00024234","2006-12-27",
"USW00024234","2006-12-28",
"USW00024234","2006-12-29",
"USW00024234","2006-12-30",
"USW00024234","2006-12-31",
"USW00024234","2007-01-01",
"USW00024234","2007-01-02",
"USW00024234","2007-01-03",
"USW00024234","2007-01-04",
"USW00024234","2007-01-05",
"USW00024234","2007-01-06",
"USW00024234","2007-01-07",
"USW00024234","2007-01-08",
"USW00024234","2007-01-09",
"USW00024234","2007-01-10",
"USW00024234","2007-01-11",
"USW00024234","2007-01-12",
"USW00024234","2007-01-13",
"USW00024234","2007-01-14",
"USW00024234","2007-01-15",
"USW00024234","2007-01-16",
"USW00024234","2007-01-17",
"USW00024234","2007-01-18",
"USW00024234","2007-01-19",
"USW00024234","2007-01-20",
"USW00024234","2007-01-21",
"USW00024234","2007-01-22",
"USW00024234","2007-01-23",
"USW00024234","2007-01-24",
"USW00024234","2007-01-25",
"USW00024234","2007-01-26",
"USW00024234","2007-01-27",
"USW00024234","2007-01-28",
"USW00024234","2007-01-29",
"USW00024234","2007-01-30",
"USW00024234","2007-01-31",
"USW00024234","2007-02-01",
"USW00024234","2007-02-02",
"USW00024234","2007-02-03",
"USW00024234","2007-02-04",
"USW00024234","2007-02-05",
"USW00024234","2007-02-06",
"USW00024234","2007-02-07",
"USW00024234","2007-02-08",
"USW00024234","2007-02-09",
"USW00024234","2007-02-10",
"USW00024234","2007-02-11",
"USW00024234","2007-02-12",
"USW00024234","2007-02-13",
"USW00024234","2007-02-14",
"USW00024234","2007-02-15",
"USW00024234","2007-02-16",
"USW00024234","2007-02-17",
"USW00024234","2007-02-18",
"USW00024234","2007-02-19",
"USW00024234","2007-02-20",
"USW00024234","2007-02-21",
"USW00024234","2007-02-22",
"USW00024234","2007-02-23",
"USW00024234","2007-02-24",
"USW00024234","2007-02-25",
"USW00024234","2007-02-26",
"USW00024234","2007-02-27",
"USW00024234","2007-02-28",
"USW00024234","2007-03-01",
"USW00024234","2007-03-02",
"USW00024234","2007-03-03",
"USW00024234","2007-03-04",
"USW00024234","2007-03-05",
"USW00024234","2007-03-06",
"USW00024234","2007-03-07",
"USW00024234","2007-03-08",
"USW00024234","2007-03-09",
"USW00024234","2007-03-10",
"USW00024234","2007-03-11",
"USW00024234","2007-03-12",
"USW00024234","2007-03-13",
"USW00024234","2007-03-14",
"USW00024234","2007-03-15",
"USW00024234","2007-03-16",
"USW00024234","2007-03-17",
"USW00024234","2007-03-18",
"USW00024234","2007-03-19",
"USW00024234","2007-03-20",
"USW00024234","2007-03-21",
"USW00024234","2007-03-22",
"USW00024234","2007-03-23",
"USW00024234","2007-03-24",
"USW00024234","2007-03-25",
"USW00024234","2007-03-26",
"USW00024234","2007-03-27",
"USW00024234","2007-03-28",
"USW00024234","2007-03-29",
"USW00024234","2007-03-30",
"USW00024234","2007-03-31",
"USW00024234","2007-04-01",
"USW00024234","2007-04-02",
"USW00024234","2007-04-03",
"USW00024234","2007-04-04",
"USW00024234","2007-04-05",
"USW00024234","2007-04-06",
"USW00024234","2007-04-07",
"USW00024234","2007-04-08",
"USW00024234","2007-04-09",
"USW00024234","2007-04-10",
"USW00024234","2007-04-11",
"USW00024234","2007-04-12",
"USW00024234","2007-04-13",
"USW00024234","2007-04-14",
"USW00024234","2007-04-15",
"USW00024234","2007-04-16",
"USW00024234","2007-04-17",
"USW00024234","2007-04-18",
"USW00024234","2007-04-19",
"USW00024234","2007-04-20",
"USW00024234","2007-04-21",
"USW00024234","2007-04-22",
"USW00024234","2007-04-23",
"USW00024234","2007-04-24",
"USW00024234","2007-04-25",
"USW00024234","2007-04-26",
"USW00024234","2007-04-27",
"USW00024234","2007-04-28",
"USW00024234","2007-04-29",
"USW00024234","2007-04-30",
"USW00024234","2007-05-01",
"USW00024234","2007-05-02",
"USW00024234","2007-05-03",
"USW00024234","2007-05-04",
"USW00024234","2007-05-05",
"USW00024234","2007-05-06",
"USW00024234","2007-05-07",
"USW00024234","2007-05-08",
"USW00024234","2007-05-09",
"USW00024234","2007-05-10",
"USW00024234","2007-05-11",
"USW00024234","2007-05-12",
"USW00024234","2007-05-13",
"USW00024234","2007-05-14",
"USW00024234","2007-05-15",
"USW00024234","2007-05-16",
"USW00024234","2007-05-17",
"USW00024234","2007-05-18",
"USW00024234","2007-05-19",
"USW00024234","2007-05-20",
"USW00024234","2007-05-21",
"USW00024234","2007-05-22",
"USW00024234","2007-05-23",
"USW00024234","2007-05-24",
"USW00024234","2007-05-25",
"USW00024234","2007-05-26",
"USW00024234","2007-05-27",
"USW00024234","2007-05-28",
"USW00024234","2007-05-29",
"USW00024234","2007-05-30",
"USW00024234","2007-05-31",
"USW00024234","2007-06-01",
"USW00024234","2007-06-02",
"USW00024234","2007-06-03",
"USW00024234","2007-06-04",
"USW00024234","2007-06-05",
"USW00024234","2007-06-06",
"USW00024234","2007-06-07",
"USW00024234","2007-06-08",
"USW00024234","2007-06-09",
"USW00024234","2007-06-10",
"USW00024234","2007-06-11",
"USW00024234","2007-06-12",
"USW00024234","2007-06-13",
"USW00024234","2007-06-14",
"USW00024234","2007-06-15",
"USW00024234","2007-06-16",
"USW00024234","2007-06-17",
"USW00024234","2007-06-18",
"USW00024234","2007-06-19",
"USW00024234","2007-06-20",
"USW00024234","2007-06-21",
"USW00024234","2007-06-22",
"USW00024234","2007-06-23",
"USW00024234","2007-06-24",
"USW00024234","2007-06-25",
"USW00024234","2007-06-26",
"USW00024234","2007-06-27",
"USW00024234","2007-06-28",
"USW00024234","2007-06-29",
"USW00024234","2007-06-30",
"USW00024234","2007-07-01",
"USW00024234","2007-07-02",
"USW00024234","2007-07-03",
"USW00024234","2007-07-04",
"USW00024234","2007-07-05",
"USW00024234","2007-07-06",
"USW00024234","2007-07-07",
"USW00024234","2007-07-08",
"USW00024234","2007-07-09",
"USW00024234","2007-07-10",
"USW00024234","2007-07-11",
"USW00024234","2007-07-12",
